text,label
ربي يشدلهم في ساحة ل بدن,2
hhhhhhhhhhhhhhhhhhhhhhh مسكين,0
إلي تعمل يواتيك و يخرج أليك,2
برافو لك ولي مثلوا ف نوبة لكل,2
٥ دنديك و حاوين ملقو ميقلو كالعادة شد شد فهى و أبقو عوض فهى سليم فرخ شكون سليم معانده حتى معنا,0
يا ناري مسمعتش ال كلمة,0
١ ٥٧ يا نمي ضبطها مبلول مصننة تع زبي,0
b1 سليم رياحي,2
إنت متمعش منهم بيان سر يغيظك,0
برافو مايا جراند ريسبيكت,2
هه عادي يدافعوا عليه ال بيدوفلي وال ربي كولتر رذعنهة فال حليب لعروبة,0
مسشة الله محلاكم,2
عيد ميلاد سعيد بترون,2
لزم مليو دفنسف كما اليكسيس,1
برافو أما بالله تكلموا على حقنا احنا أعوان ال اسية إلي قعدنا بطلة سفب ات مرسي,2
ال فوت قط ل بيس هذي عصابة واللت خارجة ال قانون اكة ال كلب ال بجي و شاهد,0
تحية تونس,2
تو لدارات متاعنا بكلها راقدة والكراهب تكنسمي شي قريب هي راقدة راقدة برافو برافو برافو سيد رايس ال حكومة واللهي يخطون لحزب ون عمل على كفايتنا ال منعش فخير ال خير ولي عاجبو ال قرار عاجبو ولي معجبوش يرتاح تونس تملا وتفرق بشهيد ولي بش يعرث ماعندو حتى غرام وطنية اه ملة متمعشين بال ادعت إلي يخلص فيهم ازولي على بالهم بنا هما كراهب ادولة بنوت لبسة عدولة بنوت مكلة عدولة ورقة بش تعملها يشيحلك ريقك عليها وتزيد تجعل ملفوق,0
رجعنا منتصر,1
ما تم شي افرح لبلاد تعبة وين اقلل,0
بالله إلي تتصور به في كل بلاص بال برنوس شفولنا حل لل فك د لتر منوبة,0
ل بج بص,2
الله يشفيه,0
إن عند أنا ينحوه خررررررر,0
بنجر بترون,2
بروح بدم نفديك يل لفريقي,2
ناس لكل تعمل ريبرت لهلمبون و هل كمشة قحاب,0
سا يا دولة,2
صحة ججن واصل حبيبي خنروص,2
إنت مستانس ب قتل ال أروح ربي يهلكك,0
نتمى تعملو سيسن بيهي وتجب معبية يزن بربي من بس,0
نبيل سرتوت كي هي قبل كنت ديمة تقول إلي دمها برد برشة كم طس لص أنجليس و مياثر فيها شي امم بذر كفه من ليلتها و حتى التو ترعش كيف فرد لحمام شي اجيب برشة شك والله أعلم,0
كلوب افريكان باللة فتى,2
برافو ربي ينصرك نشالله وتنظف ال إعلام ال فاسد,2
انهيا حوار هي فيها أخبار,0
كلاس كامل بش نعديكم طفارى خاطر لكلهم حريم مفمش ذكر معاهم لحب ينكح يشد اسف,0
نون احب نبيل,2
لحمي قشعر ونة نسمع برافو حكى قالي رجع أقوى,2
atteinte اى la لبرتي tassallot إرهاب ennass إرهاب les منرتس irhab ال موجتمع إرهاب لا سوسة إرهاب توت اسبريت لبري,0
إدكلنة بربي لعدم ٧٠٠ ال حارة ال ما ال ضو شوفلنة هل في معيشتنا قبل,0
شكراً مر ال اكسبيرت محسن حسن كي بيان,2
أنا نحب الكلوب في ادم ميس نكرهك إنت كره شديد,0
شافوها مسكينة او هما ينسستو اليها,0
فدلح كن في ماضٍ وجهك وقت إلي صار ال أكسدنت و مت توانسة مرنيش وجهك لحرف و كي مت يهود مشي تجري تلحس ال سواحلية ال شبعوا فيك سب و عار تستاهل,0
حكى اشعب مرضه بسيسة نسا روح وين,0
ج ن أم سس مسكاردس أى لا كون,0
بربي ركزوا في ضبطها في دقيقة ١ ٥٦ كلو عرق ههههه,0
لبنات تحب نيكى ريل مع زياد ٢٥٤٩١٦٠٠,0
ك أن كوب د ك برافو,2
لو ترك رائس لفريقي ساقتل نفسي,0
برافو صابر نشلة تلقاك خير م سنة,2
برافووو خولة,2
نشل يكون عندو ضمير بش يبقى تاريخ و شعب يحفذل إسم,2
أمين ي رب,2
أي وايت ثم بين يخرج عليك توب,2
براس أمكم يزيو مترجس سليم ميجي كان رئيس جمعية سياسة ختيتو,2
يلعن بوك يا فسد ملة شعب شتحبو مبن,0
اجة إمشيلهم بروحك كن ضززٍ لبدق حيية متنتصنش و رضه كيف عندك الحال مرحب خلي نشوفك,2
سليم رياحي برافو,2
مبروك علينا لقيس ولمرتبة صحيح ربحنهم ونشله ديمة رابحين أما حق عمر وين واحد من أولاد لقلب مشي رهو د أم مذل فل فرجت يلوج على حقو صقر مذل ما شف شي مدنية كي إنت سياسي عله متعونش عيلتو بش ياخذوا حق ولدهم,2
وي ج سي أفق لي علاخاطر شبعان و عندو فلوس منتصورش بش يسرق,0
أحلى بجه حوت جيم و متندمش,2
اسامة اثمين بلهي لكي و أبن,2
عية بش كي يشد هو لبلاد لقلب تلقى منين تصرف على روحا وضهاهرلي سي سليم وعدنا بشي هذا,0
منيكة طول,0
ي بنتي شبيك صلي انبي تمثيل رهو,0
اى قلب برى نيك إنت و سا,0
سلومة إخدمم و رنا معكك,2
أية إل ٦ مواس وفاو برنوسك و حنك إل باب,2
ههههههه ملة برسدنت خردة عن نورمال كم سى,0
يا ربي على تونس يا ربي,0
هو الرسمي ولموفد,2
أهل بكم نحبوكم تعملو برنامج مواهب فجهات تهتم ببدعة إتفولة وشباب في كل مناطق الجمهورية خصوصاً في كرة القادم ونة أنمتور نحب نتعامل مع قناتكم,2
أحلى برنامج وحسن قناة في تونس ربي معهم,2
حمدي المدب بقعة في الحبس,0
تي تحهن,0
لعبة فالجويل أو ليالي هه,1
رجعنا منتصر والعلمي,1
انشالله يا خالد,2
وحدك يا معلم برف,2
وش راك شوية حب,2
بالله راهي في قفصة مازلت مفمش ال افري وين تمشي إقولولك مفمش خ حاطة في بس مش حسبنا,0
عذبي دسلك من جبل منتفرج,0
مريم ذويب علموا ال مسؤلية,2
مخيب وجهك,0
كيفاش ناهي ال ف,2
رجعلنا دجابوو,1
معلم صاحبي,2
بربي إتجني بلعيد متفرتش فيه,0
سي سليم نحترم أو هو مفعل الكل شاب يحب ينجح لكن ننش يصيب أعليه مل كرة بكلها تتيح قدر,2
ديديكاس ال والد عواطف,0
iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiihhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh ترجي ال فوق ال فريقي في جمة,0
لل نهار م إن تبسة ال سوسة,0
يزبي مش نورمال محلة زبورمهة شيخة زبي,0
إلي في يدو حجرة الواحة سكنة فينا,0
أبل يلزم يكون حاضر بقوة فل أيام اجي,2
سليم كركوز إنت متحبش ك اى إنت والد ا ٥ ت اللور إحترم روحك او متحكيش على سيادك معروفين إسرق شيبوب ٤٠ أوك مفشحعييعيعييعين,0
آمين يا ربي ترحموا و ترقفرلو,2
تنجم ترجع متأكد بش تنجح,0
معلومة غلطة و خبيثة تنجم تسبب فتنة ال فتنة تنجم تكون عندها نتائج وخيمة دنك لازم ردع,0
تراك أي د بليس,2
رغم أن أرجل هذا مفهمتش فهو يشركني حب سا,2
لوكن ميعملش حكى سيدو يطردوا,0
سلومة مات هيش من مستواك كلهم ياً bhoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,0
قصداوي على برى دريدي مازال مش متع كلوب براطلي أو قربي ك يعطيو ١٠ خير منو سلفو ف مليوو برنس أو موسيلو لقدام,0
إن كلوبيست و في دم أما سايب ألك ملكلام فرخ ناس كلكم مصالح على أحسب شعب برى صحة لكم,0
أهلا كلاي,2
طرب درلي,2
ك بن تحرق ا زبي,0
ج عطند فتره إنسكربسيون سي سليم,0
سي سليم في كلمة ربي يعينك,2
ربي يوافق ال جميع للخروج بالبلاد من الأزمة,2
كل عم ونتي b1000 خير سلومة,2
ربي معك ألف مبروك,2
ربي معك سامي,2
تحشي فيه ي سليم و كلها تحشي فيه,0
فمه عباد بردتلي علي قلبي ب لص كومنتيرس وعباد بقي تلحس وتحن لاكبر سارق يقولولو سي جبتون لعار مل مارك قطعته لفرن,0
تونسي أو حوار لوقت سلف,2
عباد مرثا ربي معك سي سليم كامل اخدم و احنا عن ثقة فيك,0
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh ملا tafrikaaaaaaaaaaa,0
قنية فراج مش حب حب,2
صلنهلك اخدم ربي معك و كن بش تقعد إتبع في كلام ال فب موش مليح ربي يفثلك لينا يا سلومة ال قال,2
أكبر كذاب و سفح مازال عندك وجه توري فيه ي اى صفصوف,0
ربي يفرج عليها سى م فيت مل أو كœر,0
على طررر,0
بتوفيق انشالله,2
ما فهمتش لص سغنس ستنكس إلي تعملوا فيهم ب اديكم عملنهم اكسبرس ولا مش فاهمين اش معناها,0
هذا برسمي اندو موهبة كمال حكى يسر حلوين غنييتك,2
مدنين يا سلومة متنسهش,2
صباح ال خير,2
فارس السيد أية اجة دفاع أله عد لول,0
برى نيك لم متع أمك ال قحبة يا مفشخ يا فلوس شيبوب دجاج نيك أمك,0
جماعة ا دسلك يعطيكم عصبة واحد واحد برى أمع هيفاء وهبي و معادش ادرو هني,0
حاصل الله يرحموا,2
برافو سليم احنا ماك,2
هه لمحمية لين شذى ضحك في لكليب هههه,0
انشالله مولدك مبروك أنسي كي ط فمل ربي يحفظك لل سا هههج,2
كل عام و تونس ب ١٠٠٠٠٠ خير نشالله و ربي يحييكم لمثل سنين ديما,2
ألد سشول,2
مدمك قنيت مع لمنيك هذا سيي أليك,0
نهز عنقهم في ١٠٠,0
ك إست فري كي بسم عندو بلاصتو في قلوبنا الكل أما مسلزت كلوب فوق الكل,2
الله يرحمو باباه مي عن ارجال وعليهم لكلام صدقني ديمة دبكة في اغلبنا,2
إن معك ومع جمعية وربي معنا,2
أية ملخر نيكمهة كي سي سيت ج أو نن,0
يعرق د,0
لا فتنة على ال أبواب لا شي لبلاد نحي منها إتحاد cho4l و نداء تونس و تو تشوف كيفاش تركح,0
يسخف مسكين,0
مفم حتى واحد شك فال خدمة إلي يخدم فيها سليم رياحي على خاطر قاعد يخدم في خدمة منظمة و موزونة متع واحد معلم و نشالله ربي معه و جمهور ديمة معه مادام يخدم في سبيل ا جمعية,0
ال قنش بدا يفهم إلي ال تونس رجالها كما حطوه ال كرسي إنجمو انهوه و كلام ال برة كي كلام اتحب ال مجروح,0
دمج ط اى رت أن اكسيو أون ار سي سليم هبنك أفق ت طس دفوتس,0
ههههههه مسكينة,0
بولبيار كتستروف فكرني في سليم رياحي إن بلس بوفر بهيم برشة كيفو,0
تنكت ال جعدة,0
إلي يشوف فيهم زوز فررت يدز لكي,1
نقصد أكل ميتسمش زيدان أكبر حمل,0
ربي ونسرق اللهم,2
الله يهديك يسلم كما ذرة سا منحبش ندعي أعليك اتعظ بي,0
إنت صرفت صرفت كامل اشري برمير ليغ,2
ربي إفذلهلك,2
هو حب رواه نمل شوية مشاريع جيب أمك وختك ي علوش,0
مبروك الينا إنت سي سليم رياحي معك حسنة إلي احنا ولاد أكبر جمعية في تونس و بينتت فال عالم,2
نتمنى لك لموت كي تمشي لغيري ما تفرح و نحت كن بية,0
إست س فري مر مرزوقي ن اى بس اتي إل أى نبول ٢ أمن jewbounaaaaaaaaaaaaaaa,0
كل يوم حبك ازيد يا سي سليم كي ديو فوس برتجي,2
إنت أقر وحيد يحكي ال لفسد شوف لفسد في بلادك ول ال قحب ول لقحاب فال ماروك أو في فرنسا انتوما دج معروفين دنس ل مند تفو أليك كونراد أي مونس احنا ما نبييش بناتنا أى ال اج د ١٤ أنس أو نبيته مع ارجال الى 10euros إن بلس ط انسلت لا تونسية,0
خطير إنت مشالح عندك كل شي بش اتعاون إبلدك,2
سليم يا bechaaaaaaaaaaaaaaaaaa,2
بالهي يزي راكي عملتي لعار واله كنت محلك ونص لكل تحبك أما تو تحت لمستوي منحت ارجعي كما كنت خير,0
ربي يفدلهلك و يشفيه امين رب ال الأمين و كما والديك في انك زادة م تنشش ال إفريقي هذا في انك,2
شكون زاد,2
ربي يهدي,2
بتوفيق نشالله,2
بدينة بلغلت و ربي يستر راني عرفهم مهمش فالمستوى,0
أكهو ال بترون تكلم توا,2
بشوية عل كلب,0
شنوا فكرتك فال بلتقي يا مونسيور شعنا في فلوسك,2
انفتي أكبر عرقوب ملي جي مرنيش خير,0
ترجي سارق فلوس ليبيا خير ملبن متاعكم سارق فلوس توانسة هو و صخر ال متري و سليم شيبوب,0
سليم لمعلم,2
تعيش الكلاب,0
لبركة فالقليل تحية لختنة توصى,2
معلم ههه,2
هههه ازيبي ميغالو وين,0
كروشهم دزة بش معبنهم,0
ال إست بوو,2
بن رتر سمي,2
ناس لكل تصفق عد هيا ناس لكل يدها لفوق,0
hhhhhhhhhhhhhhhhhhhhhhh والله معلييييم,2
بو والدين بوك,0
اتعيش لكلاب في روس لمجننا,0
كلامك ديمة شيه,2
برى نشالله اطيح فيك ربي في شهر لفضل على كذبك أو قلة رجولتك ي مسخ ي بلعوط,0
ملة ميبون بش يقتلني بالغزول,0
عيطة و شهود على ذبحت قنفود هذا حل تونس بعد بن علي,0
يا خوية إن برجولية هبلتني كن مرتو كفاش تتشوحر,0
ربي يشفيك انشالله,2
نيك امو شمدخلنا احنا مو عمل يخلص,0
حزن قفة ولادنا اموت و نتومة تهزوا فال قفة ولا شي ابكي هذي دولة,0
برافو سلومة كنتنه,2
جنجون لا سبههه,2
معلييم خويا لعزيز,2
كل عام ونتي ب ١٠٠٠ خير,2
طول عمرك رجل كان جو هما واللهي ليكلمك,2
ملغري ت ج في فطر بر سليم رياحي,2
انتي إشرللهم,2
وينو تاتي,0
برسدنت نشالله عيدك مبروك,2
ديرست مر برسدنت سليم رياحي,2
ملة سليم موهر بصراحة,2
ملا كعبة,2
الخدمة الخدمة,2
فوس أننسذ عنفين أن اليانس أفق رج,2
توا يخر فيه يا سلومة و رنا ديمة معك برو عيسو على بن غربية والله دعداع خير,0
خلاني نقراو على وقت,0
برافو مرتذا ضجة عملت ج أم قبال منسما فريمنت برافو يسر هلا شنسٌ و كلنا توينسا و نشله مسج يسيل,2
ههههه كبح دكا شوية حكى شوية هاكا,2
بشير عند صح,2
أول حاجة خسارة فيك إسم محمد ثاني حاجة تعلم كون رجل و بعد اجة مد مبتحرك ف تيفي ثالث حاجة إنت جلت ن لوول ف تونس براس أمك إلي جك نهار وستعرت بها فيش لوول كنش ف خمجك تفوه عليك مكش رجل وله لحاص مش فيك فلي يدخلو فيك ف تيفي,0
حتى حدة والله رمز ملا حالة والله,0
أحلى والد حومت و أحلى جندوبة,2
عصبة لك او ليه,0
رب امن بعدك معادش راب,2
١٩ مليون برى رجل باهم وج مرة إلي جايبها معك يا كذب,0
عليه لفلوس إلي تصرف فيها على ال كرة متعملش بها مشاريع تخدم ال بطالة,0
نسصسك درو في بروتكشن سفلي فورماسيون ١٥ جري تع برمير سكرسمه فيها أتنتيٌ وش ماريك اثق نقدر نخدم فيها في ايربورت,1
راك معلييم يا سلومة راك معذبهم و قهرهم,2
سي سليم عو جمعيتك بربي راهي اتوال جمعيتك,2
بوزنك لطفي نحبك على رجولتك,0
سلومة يا معلم جبلنا وسام,2
ما يدوم شي يا سليم أو يتم عليك فليست القذافي وتجعد تتفرج,0
طز فيك واللي مش إتسوتلو,0
ف الخير ثعط أنا,0
وي ج في وقت ب شانس,2
القفل تسير و كلاب تنبح كنتنه بترون احنه معك,0
راك معلم,2
برافو هو س هيه مافمش ما أنظف من أهل لوسط و أهل جنوب و كلنا توانسة و مغير جيهويت و تنفيق بال فارغ,2
خب تونس ههه,0
بومي إن فرس كي لعدة,2
نور حضرية كر منو كن ج يحب يلعب معنا متلكهش مع بنور,2
حمدلله يا سامي رنا حزن عليك ربي معك ربي ينصرك على الكلاب 123viva ال الجيرية,2
تحب تولي تقني راب و ل شني لحكاية زبيي,2
حديث ياسر معقول أما وينو ارجل إلي اخرجها تونس من ادين حترح نصلو لربي و نطلبو هذاك اش إنجمو توا,0
بن عروس معك,2
محليك ولله بو زينك,2
الله يرحمو و ينعمو,2
كل عام وال غالية بخير الله يحرسها مل حساد وال خنتش,2
لبلاصة كاب نجرو في باجة,1
سايبه منايك ف راسه هذاك جاي يبوس علينا من إنت نحي فلوس لايتام تبقى نكرة,0
د فريس بوندس هه,0
ربي يرحمها و يصبر والديها,0
الله يرحم إلي خلونا نحبها و نشالله ربي معنا و كل عام يكون أحسن ملي قبل جيوكس أنف يا غالية و الله يرحمك يا زغو,2
كن تحب متبعين متاعك جاوبني,0
ربي يعتلي والد كيف يا أله تحيا أتونسة مدام عندكم والد كما هاك,2
معلم مدرب سانشز بش يطيحلك إلي بنت,2
تفي ملة منثرر,0
باي باي حبيبي,2
كن فيبالي نفطي مش لعب راني قصيت,1
روح نيج,1
ربي يتقبل عمرتك صحة لك,2
نشله يربي طنجة لعملية وترجعلو ميمتو يارب,2
توا سليم بجدك تحكي برجرف هذي تحب تقلي كتبتها وحدك تتمذنيك الينا,0
لكبيرة ديمة كبيره بونتو في نبراااا,0
نون يسر كبس روحو كينو في محكمة كيف يبدا يحكي مع لص إنفتس,0
بربي يا سلومة قلنا حكاية خروجك م سا صحيحة أو ن سار برشة عباد نبارة تحكي على بوصبيع إطحن إلي يخرج في حكيايت عليك ولي إنت فديت مل جمعية بربي وذحلنة,2
ستيلك متا بورنو بف,0
ج تجرس ديت كل سن طس دس لشس مايحس بشعب كن الناس لمزمرة ل كيفو وبقيت اطحنا لص بلتسينس رو نايكين كل واحد كس وهيسكي ويتمسخر على اشعب لمزمر إلي حلت تسخف يشري ال قصداوي وماهر حدد بالمليردووت وطفلة خلها معلقة ربي كتبله بش تموت ربي يرحمها والله لا ترحم عظم كل سارق فالبلاد,0
كل عامس ونت ب خرس,2
الوطني ال حر في مقرين,2
هذا عام عمنا ونزهي لل بلاد,2
ربي يعشق لصغيرتك,2
ملة قحبة إسمع سيدك كر عليها أرتمست,0
ربي معكم نشلهه,2
قلك تعجبو,0
برافو ات بن كرج سا,2
بولاهıة يكدب ساقط,0
فاقوا بي,2
فما شكون كبد يتكلم قال يزيو ملكلام ازايد خاطر ينجم حكون خوك ول بوك ول أختك يقراو لكلام إسذيد وهو أول مبدي يتكلم قال يزيو متحين هههههب,0
محلة زينك تهبل,2
الفف مبروك,2
فرز بوزيد,2
صرم حالك إسغف لحجر بالله شنوا لالقاب لحظتهم,0
معلم يا سليم رياحي,2
إكشف كل شي خلي لعباد يفهموا علاش لمر ممشتش كم ال فوت,0
جيبو جديد مستا برشة و متفدش إلي يتفرج جملة و متذحكش غرف,0
الله يكشف حالكم كما تكشف في أحول لعباد,0
فماشي تبري و حبال قوي يشد روحوا,0
يسرا إن نصرة عندك نشبك معادش تجي,2
سي سليم أقف معايا و مدلي يديك يرحم والديك و ربي يباركلك,0
ففي تونسية,2
شكراً على نجحت ول خيبة ال كل خدمت و بركله فيك,2
اني إتواليست مي نحب سليم رياحي,2
عش رجل و موت رجل مثبتش راسك,2
إنت متنجمش تسير اكب د فوت خلي بلد,0
أقسم بالله ل تتصالح قلت ورى قلت برى ليربحكم حلقتها جمعية يا مرتزقة,0
برجولية ١٠٠٠ برافو,2
ج أدري,2
ربي معك,2
سي سليم بربي سيبنى من كازوني و أعطي فرصة ال قيس اليعقوبي أو بيان خالد بن يحيى لص دوكس إنترنور عندهم القدرة بش ارنو ال جروبي ك اى و شوف أحسن يحيى أو بيان كازوني,0
إنت أقرب واحد لها سياسة و ج سويس سر انك تعرف حاجات إلي شعب مهوش فايق بها كلمنا و فهمونا و فيصون باللي صاير شخصياً نثق فيك خاطر إنت ملي قال لا ال بن علي ال كلب إلي وصلنا ال هل وضع,2
كي زبي غطي,0
رابط معك سليم راك شد دولة اسمها إفريقي,1
هو سرق او ردن به او كن تعرف تسرق إسرق كيفو,0
ميبونة كبيرة هذي هه,0
أون ت كاس بنك و بن ملك,0
حاصل الحوت عليك,2
ملة نسمة عامين ال تلي جايبين برنامج كامل كونتري سليم رياحي خرجوه ف أبشع صورة خاطر أمور سياسية توا ولت دفع عليه,0
منين جيبوه لمقدمة محلاها زة,2
b111 ديت sloumàààààààààààààà,2
كي زبي منك الفيدو,0
رحمه الله,2
رجعنا جابو,1
وقتاش يجي ل سفكس,1
الله يرحمك و ينعمك يا ذو,2
برافو و نشلها ربي معنا,2
فرز سا ونشالله لمنع خير وربي يهدي من كان السبب,2
ربي ينور لحق,2
طز فيكم يا سي سليم طس لص كلبستس إمعاك,2
فرصة كمنت ووو,2
واللهي له قاعد يفهم فش يكتب فيبالو كونترات متع لعب كرة hhhhhhhhhhhhhhhhh ضمن خطك خويا برى شوف على شكون تتحايل,0
اش تكدب,0
علاش هكا مشيت علينا و خلتنى إس وهدنة,0
ار امازينغ نجلا إنت إلي حليت ال مسلسل و معك لمعلم فتحي الهدوي,2
صموئيل اتو لبري,1
حادث و لا حرج,0
سلومة يا كبير,2
برافو حبيبة ك ل برتق مش ال كلام ال فارغ,2
مي لست تو براين سلس,0
انشالله ربي يشفيه و يخلهولك,2
نشالله ستاد جديد يكون ب اسمو يستاهل لسد فريمنت ليوم نحن كلبستية فقدنا رجل الله يرحمك ي لسد,2
ادكوم مبروك و سنين ديمة,2
سيبوه لحباب,0
كل أم ونت هي بخير يا سي سليم,2
حصلت ي ذبوا واللت تهكرو أو تتحول نشالله طه ل دفسين ٢ بش ميديش دخدم مخاخكم ال إفريقي ي كليب,0
اخدم على روحك رنا معك يا معالم,2
ل يا ولدي نحيو ال بنزرتي أكهو شفتو قس و إس عندهم مدربين باهين جيبو واحد هولندي والله ألماني,0
بن قرقر ٧٠٥٠,2
شوفلنة حل لل حيوان جمال ال عرفاوي,2
أحسن ماعملت,2
والله أن فمه أفق جراند ه ن ت انكت سسكدسبدون,2
بن شانس أى طس,2
هههه ملة سلعة,2
انشا الله العام اجي ههههههه,2
عرفناك على حقيقتك,2
اتمنى اتحصل علي تليفونك,2
كفل حل ينيك لكل,0
سكر برنامج كي علا,1
هرب بش ميسمش رمثان هههه,0
هما سجلنا بسيف أما اشربوا من إسنخة معناش منتخبعيعين أوك,0
تهنا سلومة,2
وحديك يا سلومة,2
تكذب تستعطف في راي عام,0
شبيها رحت طابونة تشرفك ودور دوري وترجعي لتبنى ياخي صرف,0
عيد سعيد,2
بربي لك تبع تونس ١ أو تونس ٢ مرسي,2
سلام يا سي المرزوقي شنوا فما لمل الحذير راني نستنى اموري طب من ١١ سنة,1
توا إنت لبس أعليك و متعونش إذذوولة قتلتنا بالباص و الكذب,0
ربي يونك سي سليم رنا ماك سا دولة,2
خاطرك مكش مل نسي سهلة برشة,0
توا يخرولك فيه توا يشدوك منو كن حسد تفوه,0
إلي صيم احط لكي,2
تي بربي يا سي سليم اشعب بيدو مع احترامي لل بعض أبلة و ماهو فاهم م شي حتى شي ال مشكلة مش فال قمة ال مشكلة فال بس,0
رشودة يا معلم,2
ربي معك سي سليم أندي ولدي جوار بوفو يحب يعاون الجمعية,2
هشتكنا وبشتكنا يا ريس,2
يخي برسمي يحكي انج ولا لنغ أخرى o_o,0
أوك ب بز,2
أمين خالة بلاصتو,0
برافو واله تتر مهبول بفض برشااا شيخة كي تسمعها برافو,2
توا ماكش إنت قلت نهضة ماهيش قدرة تسير بلدية والله حشوة لحكاية هي انسان عايش كان عل مصالح برسمي معاديك حتى مبدأ في حياتك,0
سمحة ياسر منول,2
قصر هللللللللل,1
صباح ا نور يا سلومة,2
تحية لخلية زيرو عاق لي,2
فلوس ليبيا متاع سرقة,0
مرسي بيكب تي أوصي أدق مبروك,2
خلي اقول اش اهم حتى إنت قهرت هم ههه,0
هذي مصيبة أذمة وال أيام هتوركم,0
5iiiiiiiiiiiiiiiiiiiiiit ملة كلاب,0
وحنا إمعكم تجر,2
بالله ات سرتوت بس وديع ال جارية إلي ال كرة معه فستد ربي يبعد على سبورت فاسد,0
وحدك يا سي ال منسف,2
سي سليم احنا مهبلني ب كلوب افريكان و نشل ترجع بن شيخة,2
تحكي ع ترفق و ال قلب تي إنت أكبر سرق يا مسخ,0
تجر أفق سلومة,2
٤ ملاين فيهم 1m فب دسكتفي أو b1 مدب أبل 1m موصلتش لحكاية و أم إلي نتخب نبيل قروي,0
ههه قفف,0
خيه ملة برنامج و ملة خروات ل يجيهم يسخسخوه,0
مل هبل,0
رتح روحك و شوف بلاص أقعد عليها,2
ال بن مسعود إجبلنة كليتك نتاع مازمبي و يرجع أليكس و سويس و يحيى و هتن براطلي و حذرية اكب تولي تعمل ال كيف,0
سلومة يا معلم,2
هذا هو ال كلام ال معقول يزيونة من تبديل لص إنترينورس ضهرلي م فماش م أحسن من فوزي إما الله 4aleb نصستنة برشة خدمة وتحبلها وقت,2
سامحوني مالقيت كن ال مسعدي,1
توانسة كل هذي رغبتها إما يا ذنوبي كن نهضة تسلم بسهل فالسيت لبلاد ودخلتها في حيت وربي يستر وبرا,0
سامي والله كنت أن ليد بي إكسمبل لي أنا منجمش نتخيل إنو مخو خايب أى س بينت ك غرف كان يطلع كما ناس تحكي عليه,0
إياه ملا راحة نشالله معديش نسمع إسمك في حتى تيفي طريق اسلمة,0
يا قحاب,0
حسني وضحة ملكي بلال,1
برى نيك أمك يا سليم رياحي سيدك حمدي مدب,0
 إن بيرسون و زيد متقبلش انصد مبلكيتني مل كمبت أفسل تعي أما إن نقدرك خاطر ضجة أكبر من مما ج أي جثته ١٨ أنس,0
اعطني طرف فلوس خلنٍ نعبي كفيك,0
هاذاك ال إعلام إلي نهار الكل كسرولنة راسنا به,0
ألف ألف مبروك,2
بنجر مونسيور ل برسدنت كل عام و إنت هي بخير وال جميع زادة,2
اشوق كما يقول هما,2
برافو سليم ط م إيكسبرمي بيان,2
كم بر هسرد فال بلس يسكنوا دوكس أمبلنسرس و سماع واحد منهم صوت الكرطوش و يسخيلو ضرب بال حجر و هبت يجري يلقى شكري بالعيد مضروب و مش هزوا ال كلينك نصر أو ليو بش إهزو ل كلينك ال فرابي إلي في دورة,2
لا كوكي لا بن يحيى هذي متع زوز إخوة عادل و سمير سلمي ولا فوزي و لطفي رويسي و حكى تمشي أخوية,0
حتى هي ف ال أو او س,0
بربي مر برسدنت نحب نهدر مرة في هنادوة إلي تعملو فيهم,2
hhhhhhhhhhhhhhhhhhh شي إظحك هنا شفناك وبعد,0
سيكو سيكو والخبز b100,0
سلومة يا معصذم,2
محليك منول نحبيك برشة,2
برافو يا معلم برافي هم,2
ربي إنجحك و كون في أنك,2
كلها زعام كان فل كلام ولفعل يجيبوا ربي ياخي توا فقت إلي تونس ف حااالة و فقر و و اتق صحح نوم و يزيونة مل كلام انتي كم أن هم د أفيري ش قدمت لبلادك قده من موتٌ شقل فل بلايص لمزمرة تخدم صدده تخللس فل عام على ثروتك انك تكون كرزة مش عيب ميس لعب لمتجر ب ناس إلي ما تكسب ولو,0
شبي عزك مجانبة,0
برافو سي سليم ربي معك يا سلومة يا غالي,2
يخي إدذرية يستناو وحد تونسي يهبط بش يقول خاوة خاوة تي برو نيكو لا خاوة لزبي,0
تو هدي وهرت رايس ي عبد ربي,0
بر ل ك اى جميس تخمم نعدو سيسن أخرى سنس اتقنت مش سلامة أو جزيري بش يجيبوا لص تتر,2
غدر ن مت ف لنعش,0
برسدمت slouuuuuuuuuuuuuuuuuuuuma,2
أمج فيلينغ إز س كرزي,2
عام سعيد يا سلومة لك و للجمعية,2
د بو ترافيل مر سليم,2
أزمة وتتعدى ديمة سا,2
وي خير منك انتي والله متتقشش عد ههه,0
أهل ممشي,2
مبروك أعلينا و تو ابدت إرسميتس,2
دبر على روحوا توا خرج منها هو مرزوقي,0
أدق مبروك سلومة ربي يخليك ففي سا,2
سي سليم اعملوا مطلب بش جمهور لفريقي يحضر في دربي رنا فدينا م سياسة,0
سفب سليم رياحي فرخ شكون,2
عيدك مبروكك,2
